timestamp,user_id,hour,minute,day_of_week,is_weekend,solar_generation_kw,solar_generation_kwh,consumption_kw,consumption_kwh,battery_capacity_kwh,battery_charge_kw,battery_discharge_kw,battery_power_kw,battery_soc_pct,battery_available_kwh,net_balance_kw,net_balance_kwh,grid_export_kw,grid_export_kwh,grid_import_kw,grid_import_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg,user_type
2023-07-01 00:00:00,user_001,0,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,36.87,1.844,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 01:00:00,user_001,1,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,35.37,1.769,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 02:00:00,user_001,2,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,33.87,1.694,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 03:00:00,user_001,3,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,32.37,1.619,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 04:00:00,user_001,4,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,30.87,1.544,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 05:00:00,user_001,5,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,29.37,1.469,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 06:00:00,user_001,6,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,27.87,1.394,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-07-01 07:00:00,user_001,7,0,5,True,1.398417085783392,1.398417085783392,0.0,0.0,5.0,1.251,0.0,-1.251,52.89,2.645,0.14741708578339208,0.14741708578339208,0.14741708578339208,0.14741708578339208,0,0.0,0.699208542891696,1.398417085783392,0.0,0.699208542891696,Prosumer
2023-07-01 08:00:00,user_001,8,0,5,True,3.2650824265349785,3.2655042718097245,0.0,0.0,5.0,2.105,0.0,-2.105,95.0,4.75,1.1600824265349785,1.1600824265349785,1.1600824265349785,1.1600824265349785,0,0.0,1.6327521359048622,4.663921357593116,0.0,2.331960678796558,Prosumer
2023-07-01 09:00:00,user_001,9,0,5,True,4.137247532072584,4.1373529933912705,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.137247532072584,4.137247532072584,4.137247532072584,4.137247532072584,0,0.0,2.0686764966956352,8.801274350984386,0.0,4.400637175492193,Prosumer
2023-07-01 10:00:00,user_001,10,0,5,True,4.755250859575652,4.754829014300905,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.755250859575652,4.755250859575652,4.755250859575652,4.755250859575652,0,0.0,2.3774145071504527,13.556103365285292,0.0,6.778051682642646,Prosumer
2023-07-01 11:00:00,user_001,11,0,5,True,4.372426272743546,4.372742656699606,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.372426272743546,4.372426272743546,4.372426272743546,4.372426272743546,0,0.0,2.186371328349803,17.9288460219849,0.0,8.96442301099245,Prosumer
2023-07-01 12:00:00,user_001,12,0,5,True,4.5633112595661665,4.563100336928794,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.5633112595661665,4.5633112595661665,4.5633112595661665,4.5633112595661665,0,0.0,2.281550168464397,22.491946358913694,0.0,11.245973179456847,Prosumer
2023-07-01 13:00:00,user_001,13,0,5,True,4.565420485939897,4.564893179346464,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.565420485939897,4.565420485939897,4.565420485939897,4.565420485939897,0,0.0,2.282446589673232,27.056839538260157,0.0,13.528419769130078,Prosumer
2023-07-01 14:00:00,user_001,14,0,5,True,4.1193191078958735,4.1193191078958735,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.1193191078958735,4.1193191078958735,4.1193191078958735,4.1193191078958735,0,0.0,2.0596595539479368,31.17615864615603,0.0,15.588079323078015,Prosumer
2023-07-01 15:00:00,user_001,15,0,5,True,3.1364196177374115,3.1367360016934707,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,3.1364196177374115,3.1364196177374115,3.1364196177374115,3.1364196177374115,0,0.0,1.5683680008467353,34.3128946478495,0.0,17.15644732392475,Prosumer
2023-07-01 16:00:00,user_001,16,0,5,True,2.4161188111084093,2.4158024271523497,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,2.4161188111084093,2.4161188111084093,2.4161188111084093,2.4161188111084093,0,0.0,1.2079012135761749,36.72869707500185,0.0,18.364348537500923,Prosumer
2023-07-01 17:00:00,user_001,17,0,5,True,0.4028622373825458,0.40275677606385923,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,0.4028622373825458,0.4028622373825458,0.4028622373825458,0.4028622373825458,0,0.0,0.20137838803192962,37.13145385106571,0.0,18.565726925532854,Prosumer
2023-07-01 18:00:00,user_001,18,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.135,0.135,92.31,4.615,0.135,0.135,0.135,0.135,0,0.0,0.0,37.13145385106571,0.0,18.565726925532854,Prosumer
2023-07-01 19:00:00,user_001,19,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.122,0.122,89.87,4.493,0.122,0.122,0.122,0.122,0,0.0,0.0,37.13145385106571,0.0,18.565726925532854,Prosumer
2023-07-01 20:00:00,user_001,20,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.117,0.117,87.53,4.377,0.117,0.117,0.117,0.117,0,0.0,0.0,37.13145385106571,0.0,18.565726925532854,Prosumer
2023-07-01 21:00:00,user_001,21,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.102,0.102,85.48,4.274,0.102,0.102,0.102,0.102,0,0.0,0.0,37.13145385106571,0.0,18.565726925532854,Prosumer
2023-07-01 22:00:00,user_001,22,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,83.98,4.199,0.075,0.075,0.075,0.075,0,0.0,0.0,37.13145385106571,0.0,18.565726925532854,Prosumer
2023-07-01 23:00:00,user_001,23,0,5,True,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,82.48,4.124,0.075,0.075,0.075,0.075,0,0.0,0.0,37.13145385106571,0.0,18.565726925532854,Prosumer
