timestamp,user_id,hour,minute,day_of_week,is_weekend,solar_generation_kw,solar_generation_kwh,consumption_kw,consumption_kwh,battery_capacity_kwh,battery_charge_kw,battery_discharge_kw,battery_power_kw,battery_soc_pct,battery_available_kwh,net_balance_kw,net_balance_kwh,grid_export_kw,grid_export_kwh,grid_import_kw,grid_import_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg,user_type
2023-05-01 00:00:00,user_001,0,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,36.87,1.844,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-05-01 01:00:00,user_001,1,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,35.37,1.769,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-05-01 02:00:00,user_001,2,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,33.87,1.694,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-05-01 03:00:00,user_001,3,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,32.37,1.619,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-05-01 04:00:00,user_001,4,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,30.87,1.544,0.075,0.075,0.075,0.075,0,0.0,0.0,0.0,0.0,0.0,Prosumer
2023-05-01 05:00:00,user_001,5,0,0,False,0.016608742092510693,0.016297328178276116,0.0,0.0,5.0,0.0,0.059,0.059,29.69,1.484,0.07560874209251069,0.07560874209251069,0.07560874209251069,0.07560874209251069,0,0.0,0.008148664089138058,0.016297328178276116,0.0,0.008148664089138058,Prosumer
2023-05-01 06:00:00,user_001,6,0,0,False,0.5283656078179964,0.5284694124560746,0.0,0.0,5.0,0.434,0.0,-0.434,38.37,1.918,0.09436560781799636,0.09436560781799636,0.09436560781799636,0.09436560781799636,0,0.0,0.2642347062280373,0.5447667406343507,0.0,0.27238337031717536,Prosumer
2023-05-01 07:00:00,user_001,7,0,0,False,2.0096577931937936,2.0101768163841847,0.0,0.0,5.0,1.861,0.0,-1.861,75.6,3.78,0.14865779319379357,0.14865779319379357,0.14865779319379357,0.14865779319379357,0,0.0,1.0050884081920923,2.5549435570185355,0.0,1.2774717785092677,Prosumer
2023-05-01 08:00:00,user_001,8,0,0,False,3.516901138089139,3.516485919536826,0.0,0.0,5.0,0.97,0.0,-0.97,95.0,4.75,2.5469011380891393,2.5469011380891393,2.5469011380891393,2.5469011380891393,0,0.0,1.758242959768413,6.071429476555362,0.0,3.035714738277681,Prosumer
2023-05-01 09:00:00,user_001,9,0,0,False,4.123120224465779,4.122705005913467,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.123120224465779,4.123120224465779,4.123120224465779,4.123120224465779,0,0.0,2.0613525029567334,10.19413448246883,0.0,5.097067241234415,Prosumer
2023-05-01 10:00:00,user_001,10,0,0,False,4.627610765525792,4.627195546973479,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.627610765525792,4.627610765525792,4.627610765525792,4.627610765525792,0,0.0,2.3135977734867397,14.821330029442308,0.0,7.410665014721154,Prosumer
2023-05-01 11:00:00,user_001,11,0,0,False,5.199574321336629,5.200093344527019,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,5.199574321336629,5.199574321336629,5.199574321336629,5.199574321336629,0,0.0,2.6000466722635096,20.021423373969327,0.0,10.010711686984664,Prosumer
2023-05-01 12:00:00,user_001,12,0,0,False,5.3064930985571666,5.307012121747557,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,5.3064930985571666,5.3064930985571666,5.3064930985571666,5.3064930985571666,0,0.0,2.6535060608737786,25.328435495716885,0.0,12.664217747858443,Prosumer
2023-05-01 13:00:00,user_001,13,0,0,False,4.569480168202004,4.569480168202004,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.569480168202004,4.569480168202004,4.569480168202004,4.569480168202004,0,0.0,2.284740084101002,29.897915663918887,0.0,14.948957831959444,Prosumer
2023-05-01 14:00:00,user_001,14,0,0,False,4.045266745907135,4.044747722716744,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.045266745907135,4.045266745907135,4.045266745907135,4.045266745907135,0,0.0,2.022373861358372,33.94266338663563,0.0,16.971331693317815,Prosumer
2023-05-01 15:00:00,user_001,15,0,0,False,2.569164792435248,2.5690609877971693,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,2.569164792435248,2.569164792435248,2.569164792435248,2.569164792435248,0,0.0,1.2845304938985846,36.5117243744328,0.0,18.2558621872164,Prosumer
2023-05-01 16:00:00,user_001,16,0,0,False,2.0968536891794747,2.0965422752652403,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,2.0968536891794747,2.0968536891794747,2.0968536891794747,2.0968536891794747,0,0.0,1.0482711376326201,38.608266649698045,0.0,19.304133324849023,Prosumer
2023-05-01 17:00:00,user_001,17,0,0,False,1.1013672100096152,1.1016786239238496,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,1.1013672100096152,1.1013672100096152,1.1013672100096152,1.1013672100096152,0,0.0,0.5508393119619248,39.7099452736219,0.0,19.85497263681095,Prosumer
2023-05-01 18:00:00,user_001,18,0,0,False,0.055016458181441664,0.055327872095676245,0.0,0.0,5.0,0.0,0.096,0.096,93.08,4.654,0.15101645818144166,0.15101645818144166,0.15101645818144166,0.15101645818144166,0,0.0,0.027663936047838122,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-01 19:00:00,user_001,19,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.14,0.14,90.28,4.514,0.14,0.14,0.14,0.14,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-01 20:00:00,user_001,20,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.129,0.129,87.71,4.386,0.129,0.129,0.129,0.129,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-01 21:00:00,user_001,21,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.112,0.112,85.46,4.273,0.112,0.112,0.112,0.112,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-01 22:00:00,user_001,22,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,83.96,4.198,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-01 23:00:00,user_001,23,0,0,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,82.46,4.123,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-02 00:00:00,user_001,0,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,80.96,4.048,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-02 01:00:00,user_001,1,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,79.46,3.973,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-02 02:00:00,user_001,2,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,77.96,3.898,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-02 03:00:00,user_001,3,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,76.46,3.823,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-02 04:00:00,user_001,4,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,74.96,3.748,0.075,0.075,0.075,0.075,0,0.0,0.0,39.76527314571757,0.0,19.882636572858786,Prosumer
2023-05-02 05:00:00,user_001,5,0,1,False,0.020760927615638365,0.021176146167951132,0.0,0.0,5.0,0.0,0.055,0.055,73.87,3.693,0.07576092761563837,0.07576092761563837,0.07576092761563837,0.07576092761563837,0,0.0,0.010588073083975566,39.786449291885525,0.0,19.893224645942762,Prosumer
2023-05-02 06:00:00,user_001,6,0,1,False,0.7100237244548321,0.7103351383690667,0.0,0.0,5.0,0.609,0.0,-0.609,86.05,4.303,0.1010237244548321,0.1010237244548321,0.1010237244548321,0.1010237244548321,0,0.0,0.35516756918453335,40.49678443025459,0.0,20.248392215127296,Prosumer
2023-05-02 07:00:00,user_001,7,0,1,False,2.40826760341405,2.4086828219663627,0.0,0.0,5.0,0.447,0.0,-0.447,95.0,4.75,1.9612676034140502,1.9612676034140502,1.9612676034140502,1.9612676034140502,0,0.0,1.2043414109831814,42.90546725222096,0.0,21.45273362611048,Prosumer
2023-05-02 08:00:00,user_001,8,0,1,False,3.2376666616588032,3.2376666616588032,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,3.2376666616588032,3.2376666616588032,3.2376666616588032,3.2376666616588032,0,0.0,1.6188333308294016,46.143133913879765,0.0,23.071566956939883,Prosumer
2023-05-02 09:00:00,user_001,9,0,1,False,3.9694893601100554,3.9695931647481335,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,3.9694893601100554,3.9694893601100554,3.9694893601100554,3.9694893601100554,0,0.0,1.9847965823740668,50.1127270786279,0.0,25.05636353931395,Prosumer
2023-05-02 10:00:00,user_001,10,0,1,False,4.6172303017179726,4.617437910994129,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.6172303017179726,4.6172303017179726,4.6172303017179726,4.6172303017179726,0,0.0,2.3087189554970644,54.730164989622025,0.0,27.365082494811013,Prosumer
2023-05-02 11:00:00,user_001,11,0,1,False,5.555624229944827,5.555935643859061,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,5.555624229944827,5.555624229944827,5.555624229944827,5.555624229944827,0,0.0,2.7779678219295305,60.286100633481084,0.0,30.143050316740542,Prosumer
2023-05-02 12:00:00,user_001,12,0,1,False,5.0656663382157605,5.06514731502537,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,5.0656663382157605,5.0656663382157605,5.0656663382157605,5.0656663382157605,0,0.0,2.532573657512685,65.35124794850645,0.0,32.67562397425323,Prosumer
2023-05-02 13:00:00,user_001,13,0,1,False,5.380194391592682,5.379986782316526,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,5.380194391592682,5.380194391592682,5.380194391592682,5.380194391592682,0,0.0,2.689993391158263,70.73123473082298,0.0,35.36561736541149,Prosumer
2023-05-02 14:00:00,user_001,14,0,1,False,4.449066788031301,4.448755374117067,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,4.449066788031301,4.449066788031301,4.449066788031301,4.449066788031301,0,0.0,2.2243776870585337,75.17999010494005,0.0,37.58999505247002,Prosumer
2023-05-02 15:00:00,user_001,15,0,1,False,3.671570048825645,3.6719852673779574,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,3.671570048825645,3.671570048825645,3.671570048825645,3.671570048825645,0,0.0,1.8359926336889787,78.85197537231801,0.0,39.425987686159004,Prosumer
2023-05-02 16:00:00,user_001,16,0,1,False,2.0252284889055225,2.025539902819757,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,2.0252284889055225,2.0252284889055225,2.0252284889055225,2.0252284889055225,0,0.0,1.0127699514098785,80.87751527513777,0.0,40.438757637568884,Prosumer
2023-05-02 17:00:00,user_001,17,0,1,False,0.8325131973870985,0.8325131973870985,0.0,0.0,5.0,0.0,0.0,0.0,95.0,4.75,0.8325131973870985,0.8325131973870985,0.8325131973870985,0.8325131973870985,0,0.0,0.41625659869354925,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-02 18:00:00,user_001,18,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.148,0.148,92.04,4.602,0.148,0.148,0.148,0.148,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-02 19:00:00,user_001,19,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.132,0.132,89.4,4.47,0.132,0.132,0.132,0.132,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-02 20:00:00,user_001,20,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.129,0.129,86.83,4.341,0.129,0.129,0.129,0.129,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-02 21:00:00,user_001,21,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.116,0.116,84.51,4.226,0.116,0.116,0.116,0.116,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-02 22:00:00,user_001,22,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,83.01,4.151,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-02 23:00:00,user_001,23,0,1,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,81.51,4.076,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 00:00:00,user_001,0,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,80.01,4.001,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 01:00:00,user_001,1,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,78.51,3.926,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 02:00:00,user_001,2,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,77.01,3.851,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 03:00:00,user_001,3,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,75.51,3.776,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 04:00:00,user_001,4,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,74.01,3.701,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 05:00:00,user_001,5,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,72.51,3.626,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 06:00:00,user_001,6,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,71.01,3.551,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 07:00:00,user_001,7,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,69.51,3.476,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 08:00:00,user_001,8,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.076,0.076,67.98,3.399,0.076,0.076,0.076,0.076,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 09:00:00,user_001,9,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,66.48,3.324,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 10:00:00,user_001,10,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.077,0.077,64.94,3.247,0.077,0.077,0.077,0.077,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 11:00:00,user_001,11,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.076,0.076,63.42,3.171,0.076,0.076,0.076,0.076,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 12:00:00,user_001,12,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.077,0.077,61.88,3.094,0.077,0.077,0.077,0.077,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 13:00:00,user_001,13,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.077,0.077,60.34,3.017,0.077,0.077,0.077,0.077,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 14:00:00,user_001,14,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,58.84,2.942,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 15:00:00,user_001,15,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.076,0.076,57.31,2.866,0.076,0.076,0.076,0.076,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 16:00:00,user_001,16,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.077,0.077,55.76,2.788,0.077,0.077,0.077,0.077,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 17:00:00,user_001,17,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,54.26,2.713,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 18:00:00,user_001,18,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.157,0.157,51.12,2.556,0.157,0.157,0.157,0.157,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 19:00:00,user_001,19,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.134,0.134,48.45,2.422,0.134,0.134,0.134,0.134,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 20:00:00,user_001,20,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.129,0.129,45.87,2.293,0.129,0.129,0.129,0.129,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 21:00:00,user_001,21,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.114,0.114,43.58,2.179,0.114,0.114,0.114,0.114,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
2023-05-03 22:00:00,user_001,22,0,2,False,0.0,0.0,0.0,0.0,5.0,0.0,0.075,0.075,42.08,2.104,0.075,0.075,0.075,0.075,0,0.0,0.0,81.71002847252487,0.0,40.855014236262434,Prosumer
