timestamp,user_id,hour,minute,day_of_week,is_weekend,solar_generation_kw,solar_generation_kwh,consumption_kw,consumption_kwh,battery_capacity_kwh,battery_charge_kw,battery_discharge_kw,battery_power_kw,battery_soc_pct,battery_available_kwh,net_balance_kw,net_balance_kwh,grid_export_kw,grid_export_kwh,grid_import_kw,grid_import_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg,user_type
2022-10-01 00:00:00,user_001,0,0,5,True,0.0,0.0,0.08093545313204961,0.08093545313204961,5.0,0.0,0.075,0.075,36.87,1.844,-0.0059354531320496146,-0.0059354531320496146,0.0,0.0,0.0059354531320496146,0.0059354531320496146,0.0,0.0,0.08093545313204961,0.0,Prosumer
2022-10-01 01:00:00,user_001,1,0,5,True,0.0,0.0,0.08093545313204961,0.08093545313204961,5.0,0.0,0.075,0.075,35.37,1.769,-0.0059354531320496146,-0.0059354531320496146,0.0,0.0,0.0059354531320496146,0.0059354531320496146,0.0,0.0,0.16187090626409922,0.0,Prosumer
2022-10-01 02:00:00,user_001,2,0,5,True,0.0,0.0,0.08093545313204961,0.08093545313204961,5.0,0.0,0.075,0.075,33.87,1.694,-0.0059354531320496146,-0.0059354531320496146,0.0,0.0,0.0059354531320496146,0.0059354531320496146,0.0,0.0,0.24280635939614884,0.0,Prosumer
2022-10-01 03:00:00,user_001,3,0,5,True,0.0,0.0,0.08093545313204961,0.08093545313204961,5.0,0.0,0.075,0.075,32.37,1.619,-0.0059354531320496146,-0.0059354531320496146,0.0,0.0,0.0059354531320496146,0.0059354531320496146,0.0,0.0,0.32374181252819845,0.0,Prosumer
2022-10-01 04:00:00,user_001,4,0,5,True,0.0,0.0,0.08093545313204961,0.08093545313204961,5.0,0.0,0.075,0.075,30.87,1.544,-0.0059354531320496146,-0.0059354531320496146,0.0,0.0,0.0059354531320496146,0.0059354531320496146,0.0,0.0,0.4046772656602481,0.0,Prosumer
2022-10-01 05:00:00,user_001,5,0,5,True,0.0,0.0,0.08093545313204961,0.08093545313204961,5.0,0.0,0.075,0.075,29.37,1.469,-0.0059354531320496146,-0.0059354531320496146,0.0,0.0,0.0059354531320496146,0.0059354531320496146,0.0,0.0,0.4856127187922977,0.0,Prosumer
2022-10-01 06:00:00,user_001,6,0,5,True,0.1804670731176411,0.18036153681757228,0.08093545313204961,0.08093545313204961,5.0,0.096,0.0,-0.096,31.29,1.565,0.003531619985591483,0.003531619985591483,0.003531619985591483,0.003531619985591483,0.0,0.0,0.09018076840878614,0.18036153681757228,0.5665481719243474,0.09018076840878614,Prosumer
2022-10-01 07:00:00,user_001,7,0,5,True,1.5756569600271237,1.57597356892733,0.08093545313204961,0.08093545313204961,5.0,1.418,0.0,-1.418,59.66,2.983,0.07672150689507418,0.07672150689507418,0.07672150689507418,0.07672150689507418,0.0,0.0,0.787986784463665,1.7563351057449021,0.647483625056397,0.8781675528724511,Prosumer
2022-10-01 08:00:00,user_001,8,0,5,True,2.673234480742601,2.673128944442533,0.08093545313204961,0.08093545313204961,5.0,1.767,0.0,-1.767,95.0,4.75,0.8252990276105518,0.8252990276105518,0.8252990276105518,0.8252990276105518,0.0,0.0,1.3365644722212664,4.429464050187435,0.7284190781884466,2.2147320250937175,Prosumer
2022-10-01 09:00:00,user_001,9,0,5,True,3.500639073281962,3.500639073281962,0.08093545313204961,0.08093545313204961,5.0,0.0,0.0,0.0,95.0,4.75,3.4197036201499125,3.4197036201499125,3.4197036201499125,3.4197036201499125,0.0,0.0,1.750319536640981,7.930103123469397,0.8093545313204963,3.9650515617346986,Prosumer
2022-10-01 10:00:00,user_001,10,0,5,True,4.4219709728825505,4.422393118082826,0.08093545313204961,0.08093545313204961,5.0,0.0,0.0,0.0,95.0,4.75,4.341035519750501,4.341035519750501,4.341035519750501,4.341035519750501,0.0,0.0,2.211196559041413,12.352496241552224,0.8902899844525459,6.176248120776112,Prosumer
