timestamp,user_id,hour,minute,day_of_week,is_weekend,solar_generation_kw,solar_generation_kwh,consumption_kw,consumption_kwh,battery_capacity_kwh,battery_charge_kw,battery_discharge_kw,battery_power_kw,battery_soc_pct,battery_available_kwh,net_balance_kw,net_balance_kwh,grid_export_kw,grid_export_kwh,grid_import_kw,grid_import_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg,user_type
2022-08-01 00:00:00,user_001,0,0,0,False,0.0,0.0,0.08749977274368853,0.08749977274368853,5.0,0.0,0.075,0.075,36.87,1.844,-0.012499772743688534,-0.012499772743688534,0.0,0.0,0.012499772743688534,0.012499772743688534,0.0,0.0,0.08749977274368853,0.0,Prosumer
2022-08-01 01:00:00,user_001,1,0,0,False,0.0,0.0,0.08749977274368853,0.08749977274368853,5.0,0.0,0.075,0.075,35.37,1.769,-0.012499772743688534,-0.012499772743688534,0.0,0.0,0.012499772743688534,0.012499772743688534,0.0,0.0,0.17499954548737706,0.0,Prosumer
2022-08-01 02:00:00,user_001,2,0,0,False,0.0,0.0,0.08749977274368853,0.08749977274368853,5.0,0.0,0.075,0.075,33.87,1.694,-0.012499772743688534,-0.012499772743688534,0.0,0.0,0.012499772743688534,0.012499772743688534,0.0,0.0,0.2624993182310656,0.0,Prosumer
2022-08-01 03:00:00,user_001,3,0,0,False,0.0,0.0,0.08749977274368853,0.08749977274368853,5.0,0.0,0.075,0.075,32.37,1.619,-0.012499772743688534,-0.012499772743688534,0.0,0.0,0.012499772743688534,0.012499772743688534,0.0,0.0,0.3499990909747541,0.0,Prosumer
2022-08-01 04:00:00,user_001,4,0,0,False,0.0,0.0,0.08749977274368853,0.08749977274368853,5.0,0.0,0.075,0.075,30.87,1.544,-0.012499772743688534,-0.012499772743688534,0.0,0.0,0.012499772743688534,0.012499772743688534,0.0,0.0,0.43749886371844265,0.0,Prosumer
2022-08-01 05:00:00,user_001,5,0,0,False,0.0,0.0,0.08749977274368853,0.08749977274368853,5.0,0.0,0.075,0.075,29.37,1.469,-0.012499772743688534,-0.012499772743688534,0.0,0.0,0.012499772743688534,0.012499772743688534,0.0,0.0,0.5249986364621312,0.0,Prosumer
2022-08-01 06:00:00,user_001,6,0,0,False,0.043158293775821095,0.04284250138233948,0.08749977274368853,0.08749977274368853,5.0,0.0,0.034,0.034,28.69,1.434,-0.010341478967867433,-0.010341478967867433,0.0,0.0,0.010341478967867433,0.010341478967867433,0.02142125069116974,0.04284250138233948,0.6124984092058197,0.02142125069116974,Prosumer
2022-08-01 07:00:00,user_001,7,0,0,False,0.5221100905562747,0.5225311470809169,23.360105995291672,23.359872662564356,5.0,0.0,0.934,0.934,10.0,0.5,-21.903995904735396,-21.903995904735396,0.0,0.0,21.903995904735396,21.903995904735396,0.26126557354045843,0.5653736484632563,23.972371071770176,0.28268682423162816,Prosumer
2022-08-01 08:00:00,user_001,8,0,0,False,0.9621141588073289,0.9619036305450076,41.73389160782968,41.733658275102364,5.0,0.0,0.0,0.0,10.0,0.5,-40.77177744902235,-40.77177744902235,0.0,0.0,40.77177744902235,40.77177744902235,0.4809518152725038,1.5272772790082638,65.70602934687254,0.7636386395041319,Prosumer
2022-08-01 09:00:00,user_001,9,0,0,False,1.3705389877102212,1.3709600442348633,34.76890969743208,34.76832636561379,5.0,0.0,0.0,0.0,10.0,0.5,-33.39837070972186,-33.39837070972186,0.0,0.0,33.39837070972186,33.39837070972186,0.6854800221174316,2.8982373232431273,100.47435571248633,1.4491186616215637,Prosumer
