timestamp,user_id,hour,minute,day_of_week,is_weekend,solar_generation_kw,solar_generation_kwh,consumption_kw,consumption_kwh,battery_capacity_kwh,battery_charge_kw,battery_discharge_kw,battery_power_kw,battery_soc_pct,battery_available_kwh,net_balance_kw,net_balance_kwh,grid_export_kw,grid_export_kwh,grid_import_kw,grid_import_kwh,carbon_offset_kg,cumulative_solar_kwh,cumulative_consumption_kwh,cumulative_carbon_offset_kg,user_type
2022-05-01 00:00:00,user_001,0,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,36.87,1.844,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,0.0,0.0024006731637344196,0.0,Prosumer
2022-05-01 01:00:00,user_001,1,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,35.37,1.769,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,0.0,0.004801346327468839,0.0,Prosumer
2022-05-01 02:00:00,user_001,2,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,33.87,1.694,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,0.0,0.007202019491203259,0.0,Prosumer
2022-05-01 03:00:00,user_001,3,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,32.37,1.619,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,0.0,0.009602692654937678,0.0,Prosumer
2022-05-01 04:00:00,user_001,4,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,30.87,1.544,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,0.0,0.012003365818672097,0.0,Prosumer
2022-05-01 05:00:00,user_001,5,0,6,True,0.006328403991553557,0.006644824191131235,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.069,0.069,29.5,1.475,0.07292773082781914,0.07292773082781914,0.07292773082781914,0.07292773082781914,0.0,0.0,0.0033224120955656173,0.006644824191131235,0.014404038982406516,0.0033224120955656173,Prosumer
2022-05-01 06:00:00,user_001,6,0,6,True,0.2837234456213178,0.28351249882159935,0.0024006731637344196,0.0024006731637344196,5.0,0.194,0.0,-0.194,33.37,1.669,0.08732277245758335,0.08732277245758335,0.08732277245758335,0.08732277245758335,0.0,0.0,0.14175624941079967,0.29015732301273056,0.016804712146140936,0.14507866150636528,Prosumer
2022-05-01 07:00:00,user_001,7,0,6,True,2.054621829257721,2.0541999356582847,0.0024006731637344196,0.0024006731637344196,5.0,1.873,0.0,-1.873,70.83,3.541,0.17922115609398692,0.17922115609398692,0.17922115609398692,0.17922115609398692,0.0,0.0,1.0270999678291424,2.3443572586710153,0.019205385309875356,1.1721786293355076,Prosumer
2022-05-01 08:00:00,user_001,8,0,6,True,3.0734948718978443,3.073811292097422,0.0024006731637344196,0.0024006731637344196,5.0,1.209,0.0,-1.209,95.0,4.75,1.86209419873411,1.86209419873411,1.86209419873411,1.86209419873411,0.0,0.0,1.536905646048711,5.418168550768437,0.021606058473609777,2.7090842753842184,Prosumer
2022-05-01 09:00:00,user_001,9,0,6,True,4.102915254523889,4.102493360924453,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,4.100514581360155,4.100514581360155,4.100514581360155,4.100514581360155,0.0,0.0,2.0512466804622265,9.52066191169289,0.024006731637344198,4.760330955846445,Prosumer
2022-05-01 10:00:00,user_001,10,0,6,True,4.866542669504685,4.866331722704967,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,4.864141996340951,4.864141996340951,4.864141996340951,4.864141996340951,0.0,0.0,2.4331658613524834,14.386993634397857,0.02640740480107862,7.193496817198929,Prosumer
2022-05-01 11:00:00,user_001,11,0,6,True,4.709387303714438,4.709387303714438,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,4.706986630550704,4.706986630550704,4.706986630550704,4.706986630550704,0.0,0.0,2.354693651857219,19.096380938112297,0.02880807796481304,9.548190469056149,Prosumer
2022-05-01 12:00:00,user_001,12,0,6,True,4.619734913834097,4.620051334033675,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,4.617334240670362,4.617334240670362,4.617334240670362,4.617334240670362,0.0,0.0,2.3100256670168373,23.716432272145973,0.03120875112854746,11.858216136072986,Prosumer
2022-05-01 13:00:00,user_001,13,0,6,True,4.68196421975104,4.682069693150899,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,4.679563546587306,4.679563546587306,4.679563546587306,4.679563546587306,0.0,0.0,2.3410348465754494,28.398501965296873,0.03360942429228188,14.199250982648437,Prosumer
2022-05-01 14:00:00,user_001,14,0,6,True,3.8276296808913095,3.8274187340915913,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,3.8252290077275752,3.8252290077275752,3.8252290077275752,3.8252290077275752,0.0,0.0,1.9137093670457956,32.22592069938847,0.0360100974560163,16.112960349694234,Prosumer
2022-05-01 15:00:00,user_001,15,0,6,True,3.4690201213699416,3.4689146479700823,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,3.4666194482062074,3.4666194482062074,3.4666194482062074,3.4666194482062074,0.0,0.0,1.7344573239850412,35.69483534735855,0.03841077061975072,17.847417673679274,Prosumer
2022-05-01 16:00:00,user_001,16,0,6,True,2.3404547428762235,2.3408766364756604,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,2.338054069712489,2.338054069712489,2.338054069712489,2.338054069712489,0.0,0.0,1.1704383182378302,38.03571198383421,0.04081144378348514,19.017855991917106,Prosumer
2022-05-01 17:00:00,user_001,17,0,6,True,0.8395682628794385,0.8394627894795794,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.0,0.0,95.0,4.75,0.8371675897157042,0.8371675897157042,0.8371675897157042,0.8371675897157042,0.0,0.0,0.4197313947397897,38.87517477331379,0.04321211694721956,19.437587386656894,Prosumer
2022-05-01 18:00:00,user_001,18,0,6,True,0.0,0.0,0.004449247596787791,0.004455649391891082,5.0,0.0,0.139,0.139,92.22,4.611,0.1345507524032122,0.1345507524032122,0.1345507524032122,0.1345507524032122,0.0,0.0,0.0,38.87517477331379,0.04766776633911064,19.437587386656894,Prosumer
2022-05-01 19:00:00,user_001,19,0,6,True,0.0,0.0,0.0039050950130079887,0.0039018941154563428,5.0,0.0,0.122,0.122,89.78,4.489,0.118094904986992,0.118094904986992,0.118094904986992,0.118094904986992,0.0,0.0,0.0,38.87517477331379,0.051569660454566985,19.437587386656894,Prosumer
2022-05-01 20:00:00,user_001,20,0,6,True,0.0,0.0,0.0036170142333598588,0.003626616926014796,5.0,0.0,0.113,0.113,87.51,4.376,0.10938298576664014,0.10938298576664014,0.10938298576664014,0.10938298576664014,0.0,0.0,0.0,38.87517477331379,0.05519627738058178,19.437587386656894,Prosumer
2022-05-01 21:00:00,user_001,21,0,6,True,0.0,0.0,0.00326491550267881,0.003252111912472227,5.0,0.0,0.102,0.102,85.48,4.274,0.09873508449732118,0.09873508449732118,0.09873508449732118,0.09873508449732118,0.0,0.0,0.0,38.87517477331379,0.05844838929305401,19.437587386656894,Prosumer
2022-05-01 22:00:00,user_001,22,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,83.98,4.199,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.06084906245678843,19.437587386656894,Prosumer
2022-05-01 23:00:00,user_001,23,0,6,True,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,82.48,4.124,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.06324973562052284,19.437587386656894,Prosumer
2022-05-02 00:00:00,user_001,0,0,0,False,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,80.98,4.049,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.06565040878425726,19.437587386656894,Prosumer
2022-05-02 01:00:00,user_001,1,0,0,False,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,79.48,3.974,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.06805108194799168,19.437587386656894,Prosumer
2022-05-02 02:00:00,user_001,2,0,0,False,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,77.98,3.899,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.0704517551117261,19.437587386656894,Prosumer
2022-05-02 03:00:00,user_001,3,0,0,False,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,76.48,3.824,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.07285242827546053,19.437587386656894,Prosumer
2022-05-02 04:00:00,user_001,4,0,0,False,0.0,0.0,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.075,0.075,74.98,3.749,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.07259932683626558,0.0,0.0,0.0,38.87517477331379,0.07525310143919495,19.437587386656894,Prosumer
2022-05-02 05:00:00,user_001,5,0,0,False,0.007383137990145817,0.006961244390708912,0.0024006731637344196,0.0024006731637344196,5.0,0.0,0.068,0.068,73.61,3.681,0.07298246482641141,0.07298246482641141,0.07298246482641141,0.07298246482641141,0.0,0.0,0.003480622195354456,38.8821360177045,0.07765377460292937,19.44106800885225,Prosumer
2022-05-02 06:00:00,user_001,6,0,0,False,0.7098359810525907,0.7098359810525907,0.0024006731637344196,0.0024006731637344196,5.0,0.598,0.0,-0.598,85.57,4.279,0.10943530788885636,0.10943530788885636,0.10943530788885636,0.10943530788885636,0.0,0.0,0.35491799052629536,39.59197199875709,0.08005444776666379,19.795985999378544,Prosumer
